names,sex
دولت ياب,M
دۆست,M
دَيَّار,M
دياكو,M
دِيْب,M
دِيْبَاح,M
ديدار,M
دين,M
دَيِّن,M
دينار,M
ذَاخِر,M
ذَارِيَان,M
ذُرَيْب,M
ذَكاء,M
ذَكَاوَت,M
ذِكْر,M
ذَلِيْق,M
ذَمْر,M
ذِمْر,M
ذَهَانَت,M
ذهن,M
ذهني,M
ذُهْنِيّ,M
ذَهِيْن,M
ذو الاكرام,M
ذو الجلال,M
ذُو الحِجّة,M
ذُو الغَفَّار,M
ذُو الغِنى,M
ذو الفَتْح,M
ذو الفقار,M
ذو القَدْر,M
ذو القَرْنَين,M
ذو الكفل,M
ذو النورين,M
ذُو النون,M
ذو الهِمّة,M
ذوفنون,M
ذوق,M
ذوقي,M
ذي شأن,M
رَؤُوْف,M
رَئِيْس,M
رائد,M
رائف,M
رَابِح,M
رَاجِح,M
راحل,M
راحِم,M
راد,M
رادمان,M
رادمهر,M
رادوین,M
رادین,M
راژان,M
راستین,M
راشد,M
رَاغِب,M
رَاغِبُون,M
رَافِد,M
رافع,M
رافق,M
رامان,M
رامبد,M
رامك,M
رامي,M
راميار,M
رامين,M
رايكا,M
رَبُوح,M
رَبيح,M
رُبَيْح,M
رَتِيق,M
رَجَب,M
رَجْحان,M
رُجْحَان,M
رُحاب,M
رِحاب,M
رحايم,M
رَحْبَة,M
رَحْبَت,M
رَحْمَة الله,M
رَحِيْل,M
رُحَيْل,M
رَحيمٌ,M
رَخْص,M
رَخْوَان,M
رِدْفَان,M
رَدُوه,M
رِدِّيس,M
رَزّان,M
رَزّانِي,M
رُزَم,M
رَزْنِي,M
رَزِيم,M
رَزِيْن,M
رسا,M
رستگار,M
رُستم,M
رُسُل,M
رِسْل,M
رَشَاد,M
رُشْد,M
رشدان,M
رُشْدان,M
رُشَيْد,M
رَصِيْن,M
رضا,M
رضوان,M
رَضْوَان,M
رِفَاعَة,M
رَفّاق,M
رِفَاق,M
رِفْعَت,M
"رَفْعَت، رِفْعَت",M
رِفْقَت,M
رِفْقِي,M
رِفَل,M
رفيع,M
رفيق,M
رَقَّة,M
رِقَّة,M
رُقِيّ,M
رَقْيَان,M
رُقَيْحَان,M
رقيم,M
رُقَيْم,M
رُكْن,M
رَكِيد,M
رَكِين,M
رُكَيْن,M
رَمْز,M
رمزي,M
رَمْلَت,M
رُمَيز,M
رِنَاد,M
رنين,M
رهْد,M
رَهِيف,M
رَوْثن,M
روحان,M
روزبه,M
روفة,M
رُوَيْحم,M
رُوَيْد,M
رُوَيس,M
رُوَيْشِد,M
رُوَيْفِع,M
رُوَيْق,M
رِيَاح,M
رِيَاض,M
ريَّان,M
رَيِّح,M
ريحان,M
رَيِّس,M
زَاكِي,M
زاگرس,M
زال,M
زامل,M
زَاهِد,M
زَاهِر,M
زاهر الحق,M
زاهي,M
زايِد,M
زَايِر,M
زبرين,M
زبيد,M
زَبِيْر,M
زُبَيْر,M
زرآب,M
زرار,M
زرتاش,M
زردشت,M
زرگون,M
زرناب,M
زرياب,M
زريان,M
زرير,M
زرين,M
زَعْتَر,M
زُعَيْب,M
زعيم,M
زَغْلُول,M
زَكَاة,M
زَكَرِيَّا,M
زَكْو,M
زَكْوَان,M
زكيّ,M
زلطان,M
زَلُوج,M
زمان,M
زُمر,M
زميل,M
زُميل,M
زهاء الدين,M
زَهّار,M
زُهْدِيّ,M
زهران,M
زَهْرُون,M
زَهْرِي,M
زَهْل,M
زَهْو,M
زَهُور,M
زَهُون,M
زَهْيَان,M
زَهِيْر,M
زُهَيْر,M
زَهِيل,M
زُهَيْن,M
زوال,M
زَوْرِي,M
زويل,M
زُوَيْهِر,M
زياد,M
زَيَّان,M
زِيان,M
زيد,M
زيدان,M
زَيْن,M
زين العابدين,M
زێوەر,M
ڕۆژبین,M
ڕۆژیار,M
ژوبین,M
سائح,M
سائد,M
سابق,M
سَاجِد,M
سَاحِل,M
سَادَات,M
سَادَاد,M
سَادَان,M
سَارِح,M
سارنگ,M
سارو,M
ساکو,M
سالار,M
سَالِف,M
سالم,M
سَالِي,M
سام,M
سامان,M
سامح,M
سامر,M
سَامِك,M
سَامِي,M
ساميار,M
سامين,M
سانيار,M
سَاهِرٌ,M
ساويز,M
سَايِد,M
سَبَّاق,M
سبلان,M
سبيل,M
سُبَيْل,M
سپنتا,M
سپهدار,M
سپهر,M
سَتّار,M
سَتَل,M
سَجِيد,M
سَخيّ,M
سَدَاد,M
سدرة المنتهى,M
سُدَيْر,M
سُدَيْريّ,M
سُدَيْس,M
سُدَيْن,M
سَرَاب,M
سِرَاج,M
سِرَاج الحَق,M
سِرَاج الدِين,M
سرافراز,M
سَرَّان,M
سَرَّاو,M
سِرْحَان,M
سردار,M
سرفراز,M
سَرور,M
سُروش,M
سَرِي,M
سِرِّير,M
سعد,M
سَعْدَان,M
سَعْدُون,M
سعدي,M
سُعود,M
سَعْي,M
سَعيد,M
سَعِيدان,M
سُعَيْدان,M
سفيان,M
سُفْيان,M
سَفِير,M
سَفِين,M
سُكَّر,M
سُلَّاف,M
سَلامٌ,M
سِلَام,M
سلامة,M
سَلْسَبِيل,M
سُلْطَان,M
سَلُوف,M
سُلُوف,M
سَلُوم,M
سُلْوِيّ,M
سَليس,M
سَلِيط,M
سُلَيْطَان,M
سَلِيف,M
سُلَيْف,M
سليكان,M
سَليم,M
سُلَيْم,M
سُلَيْمَان,M
سَمَاوة,M
سَمَاوِي,M
سَمْح,M
سَمْحَان,M
سَمْحُون,M
سَمْران,M
سُمْران,M
سَمْعَان,M
سُمُوّ,M
سَمُوح,M
سَمُور,M
سَمِيح,M
سُمَيْح,M
سَمِيحيّ,M
سمير,M
سُمير,M
سَمِيْع,M
سميك,M
سناء الدين,M
سِنَان,M
سَنْدَر,M
سَنَن,M
سُنَن,M
سُنُود,M
سَنِّي,M
سُنَيَّان,M
سُنَيْن,M
سِنين,M
سِهَاب,M
سَهْبَل,M
سهراب,M
سَهْل,M
سِهْلَال,M
سهم,M
سَهند,M
سُهَيْد,M
سَهِير,M
سُهَيْر,M
سُهَيْل,M
سهيم,M
سەروەر,M
سَوَاحِل,M
سَواك,M
سَوْدَان,M
سورين,M
سوشیانت,M
سُوَيْح,M
سُوَيْدان,M
سُوَيْدِن,M
سُوَيْف,M
سُوَيْلم,M
سُوَيْم,M
سُوَيْهِر,M
سُوَيْهِل,M
سۆران,M
سِيَاده,M
سِيَاق,M
سيامك,M
سياوش,M
سَيْبَل,M
سَيْتَر,M
سيحان,M
سِيْد,M
سَيِّدَة,M
سَيْدَد,M
سيروان,M
سَيْف,M
سِيف,M
سيف الإسلام,M
سَيْفُ الحق,M
سَيْف الدين,M
سِيكَنْدر,M
سَيَلَان,M
سيماب,M
سِيمَار,M
سينا,M
سِيْنِيْن,M
سیپان,M
شأن,M
شابّ,M
شاپور,M
شادِلي,M
شادمان,M
شَادِي,M
شَارِق,M
شاسوار,M
شَاطِئ,M
شَافِي,M
شَاقِر,M
شَاكِر,M
شَاكِر الله,M
شَاكِرَة,M
شَامِخ,M
شَامِس,M
شامهر,M
شاه,M
شاهباز,M
شاهپور,M
شاهد,M
شَاهِر,M
شاهرخ,M
شاهرود,M
شاهو,M
شايان,M
شَايِف,M
شایگان,M
شَبَّاب,M
شِبْل,M
شَبِيْب,M
شَبِيْر,M
شُجَاع,M
شُجَاعَت,M
شَجَر,M
شَدَّاد,M
شَدَّان,M
شَدِيْد,M
شَرَّاح,M
شَرَف,M
شَرْفان,M
شروان,M
شَرُوف,M
شُرُوق,M
شروين,M
شَرِيف,M
شُرَيْف,M
شَرِيق,M
شُرَيْق,M
شُرَيْم,M
شَطْب,M
شِعَاف,M
شَعَّالة,M
شَعْبَان,M
شَعْلاَن,M
شَعِيف,M
شُعَيْف,M
شَغَّاف,M
شَغْف,M
شِفَاء,M
شِفَاءُ الله,M
شَفَق,M
شَفَقَتُ الله,M
شَفِيّ,M
شَفِيف,M
شَفِيْق,M
شُفَيْق,M
شَقْرُون,M
شَقُور,M
شُقُور,M
شَقِير,M
شُقَير,M
شُقَيْرة,M
شَقِيري,M
شُقَيْري,M
شَكَّار,M
شُكْر,M
شُكْر الله,M
شَكُوْر,M
شکیب,M
شُلَيْخان,M
شَلِيل,M
شَمَّاخ,M
شَمَّام,M
شمس,M
شمس الدين,M
شَمْسَان,M
شَمِيس,M
شَنَّاف,M
شَهَاب,M
شِهَاب,M
شَهَادَة,M
شَهْد,M
شهداد,M
شَهْر,M
شهراد,M
شهرام,M
شهران,M
شهرخ,M
شهرداد,M
شهریار,M
شهسوار,M
شَهْم,M
شهنام,M
شُهُود,M
شَهِيب,M
شُهَيْب,M
شهيد,M
شُهَيْد,M
شَهِيْر,M
شُهَيْر,M
شوَّال,M
شَوَامِخ,M
شَوْر,M
شُورَا,M
شَوَس,M
شَوْقَان,M
شَوْقِي,M
شَوِير,M
شُوَيْر,M
شَوِيف,M
شِيْبَان,M
شَيْدَان,M
شَيِّر,M
شَيِّر عَلِيّ,M
شَيْرَف,M
شَيْل,M
صَائِب,M
صَائِغ,M
صائم,M
صَابِح,M
صَابِر,M
صَابِغ,M
صَابِي,M
صَاحِب,M
صَاحِي,M
صَادِق,M
صَادِقِيْن,M
صارم,M
صَاف,M
صَافِح,M
صَافِين,M
صالح,M
صَالِحان,M
صَالِحين,M
صامت,M
صَامِد,M
صَاوِن,M
صَايِد,M
صِبا,M
صُبَاح,M
صَبَّار,M
صَبَّاغ,M
صِبَاغ,M
صُبْح,M
صُبْحِي,M
صَبْر,M
صَبْري,M
صَبُور,M
صَبُورِي,M
صُبَيَّاح,M
صَبِيْح,M
صُبَيْح,M
صَبِيحِي,M
صَبِير,M
صُبَيْر,M
صَبِيرِي,M
صَحَّابَة,M
صَحَّاح,M
صِحَاح,M
صَحارِي,M
صَحْبَان,M
صُحْبَان,M
صُحْبَانِي,M
صَحْبة,M
صُحْبَة,M
صَحْبِي,M
صَحْوان,M
صَحْوِي,M
صَخْر,M
صَدْقَان,M
صِدْقِيّ,M
صُدُوْر,M
صَدِيق,M
صُدَيْق,M
صِدِّيْق,M
صِرَاط,M
صريم,M
صفوان,M
صَفْوَت,M
صَفُوح,M
صَفِيّ,M
صَفِيّ الدين,M
صَقَّار,M
صَقْر,M
صَقْرُون,M
صَقْرِي,M
صُقَيْب,M
صُقَيْر,M
صَلَاة,M
صَلَاح,M
صَلَاح الدين,M
صَلَاحَان,M
صُلْح,M
صَمَّاد,M
صَمْد,M
صَمْل,M
صَمُود,M
صُمُود,M
صِنْديد,M
صِنْوَان,M
صَنُوْبر,M
صُهَيْب,M
صُهَيْبُون,M
صُوَار,M
صَوَّان,M
صُوفان,M
صَوَلَان,M
صَوْنِيّ,M
صُوَيْبِح,M
صُوَيْبِر,M
صُوَيْلِح,M
صِيَام,M
صَيْف,M
ضَائِف,M
ضَارِب,M
ضامن,M
ضَايِف,M
ضَبُوْر,M
ضَحُوك,M
ضَحْيَان,M
ضرار,M
ضرغم,M
ضَرِيْب,M
ضُرَيْب,M
ضَمَائِر,M
ضمير,M
ضوء فشان,M
ضوريز,M
ضومير,M
ضياء الدين,M
ضِيَاء الدين,M
ضَيْف الله,M
طَائِف,M
طارق,M
طاسين,M
طَالِب,M
طَالِب الله,M
طَامِي,M
طاهر,M
طَاوُس,M
طَايِل,M
طِبَاق,M
طَرُوق,M
طَرِيف,M
طِرْيم,M
طَفَاف,M
طَفَلِي,M
طَفْلِي,M
طُفَيْل,M
طَلَاب,M
طُلَّاب,M
طَلَّال,M
طِلَال,M
طَلَب,M
طَلْحَة,M
طلعت,M
طُمَيْم,M
طه,M
طَوَاف,M
طُوفَان,M
طَوْل,M
طَوْلَان,M
طَوِيل,M
طُوَيْلِب,M
طَيِّب,M
طِيب,M
ظافر,M
ظَبيّ,M
ظرافت,M
ظَرِيْف,M
ظفر,M
ظَفَر,M
ظَفَر الدين,M
ظفير,M
ظل,M
ظل إلهي,M
ظل الله,M
ظل يزدان,M
ظِلال,M
ظُهْر,M
عَائِدون,M
عائض,M
عاالمگیر,M
عَابِد,M
عَابِدُ الله,M
عَابِدَيْن,M
عَابِدِيْن,M
عَابِر,M
عَابِس,M
عَاتِق,M
عاتك,M
عَاتِك,M
عَادِل,M
عارِش,M
عارض,M
عَازِل,M
عَازِم,M
عاشِق,M
عاصف,M
عاصم,M
عَاطِف,M
عاطي,M
عَاف,M
عَافِيْن,M
عَاقِل,M
عَاكِف,M
عاكي,M
عَالَم,M
عَالِم,M
عالم گیر,M
عَالِي,M
عَامِر,M
عامري,M
عامل,M
عاهد,M
عاهن,M
"عَايِد، عَائِد",M
عَايِش,M
عَايِض,M
عَايِق,M
عَبَّاد,M
عُبَّاد,M
عِباد,M
عِبَادُ الله,M
عُبَادة,M
عِبَادة,M
عَبَّاس,M
عَبْدُ الآخِر,M
عبد الأحد,M
عَبْدُ الأَعْلَى,M
عَبْدُ الأَوَّل,M
عَبْدُ الإِله,M
عَبْدُ البَاري,M
عَبْدُ البَاسِط,M
عَبْدُ البَاطِن,M
عَبْدُ البِرّ,M
عَبْدُ البَصِيْر,M
عَبْدُ التَّوَّاب,M
عَبْدُ الجَبَار,M
عَبْدُ الجليل,M
عَبْدُ الجَمِيْل,M
عَبْدُ الحَافِظ,M
عَبْدُ الحَسِيْب,M
عَبْدُ الحَفِيّ,M
عَبْدُ الحَفِيْظ,M
عبد الحق,M
عَبْدُ الحَكَم,M
عَبْدُ الحَكِيْم,M
عَبْدُ الحَلِيْم,M
عَبْدُ الحيّ,M
عَبْدُ الخالق,M
عَبْدُ الخَبِيْر,M
عَبْدُ الخَلاَّق,M
عَبْدُ الرَّؤُوْف,M
عَبْدُ الرَّب,M
عَبْدُ الرَّحْمَن,M
عَبْدُ الرَّحِيْم,M
عَبْدُ الرَّزَاق,M
عَبْدُ الرَّقِيْب,M
عبد السلام,M
عَبْدُ السَّمِيْع,M
عَبْدُ الشَّكُوْر,M
عِبْدُ الشَّهِيْد,M
عَبْدُ الصَّمَد,M
عَبْدُ الظَّاهِر,M
عَبْدُ العَزِيْز,M
عَبْدُ العَظِيْم,M
عَبْدُ العَفُوّ,M
عَبْدُ العَلِيْم,M
عَبْدُ الغَفَّار,M
عَبْدُ الفَتَّاح,M
عَبْد القَادِر,M
عَبْدُ القَادِر,M
عَبْدُ القَاهِر,M
عبد القدوس,M
عَبْدُ القَرِيْب,M
عَبْد القَوِيّ,M
عَبْدُ القَوِيّ,M
عَبْدُ القَيُّوْم,M
عَبْدُ الكَبِيْر,M
عَبْدُ الكَرِيْم,M
عَبْدُ اللَطِيْف,M
عَبْدُ الله,M
عَبْدُ المَالِك,M
عَبْدُ المُبِيْن,M
عَبْدُ المُتَعَال,M
عَبْدُ المُتَعالي,M
عَبْدُ المَتِيْن,M
عَبْدُ المُجِيْب,M
عَبْدُ المَجِيْد,M
عَبْدُ المُحِيْط,M
عبد المصور,M
عَبْدُ المُقْتَدِر,M
عَبْدُ المُقَدِّم,M
عَبْدُ المُقِيْت,M
عَبْدُ المَلِيْك,M
عَبْدُ المَنَّان,M
عَبْدُ المُهَيْمِن,M
عَبْدُ المَوْلَى,M
عَبْدُ النَّصِيْر,M
عبد الهادي,M
عَبْدُ الوَاحِد,M
عَبْدُ الوَارِث,M
عَبْدُ الوَدُوْد,M
عِبْدُ الوَكِيْل,M
عِبْدُ الوَلِيّ,M
عَبْدُ الوَهَّاب,M
عَبْدُ حَمِيْد,M
عَبْدُ غَفُوْر,M
عَبْدُ غَنِيّ,M
عَبْدَة,M
عَبْقَر,M
عَبْو,M
عَبْوَان,M
عَبُّوْد,M
عَبُودة,M
عَبُّودِيّ,M
عَبُّودين,M
عَبِيد,M
عُبَيْد,M
عُبَيْدُ الله,M
عَتِيْق,M
عُتَيْق,M
عُتَيْك,M
عُثْمان,M
عُجَاب,M
عَجَب,M
عَجَم,M
عَجْمِي,M
عَجِيب,M
عَجِيْل,M
عَدَّال,M
عَدَالَت,M
عَدْر,M
عَدْل,M
عَدْلان,M
عَدْلِيّ,M
عَدْنَان,M
عُدَيّ,M
عَدِيْل,M
عُدَيْل,M
عُدينة,M
عَذْب,M
عَذْبَان,M
عَذِيب,M
عُذَيْب,M
عُرَّاب,M
عَرَابيّ,M
عَرَار,M
عِرَاق,M
عَرْبان,M
عَرْدس,M
عَرْش,M
عَرْشَان,M
عَرْض,M
عُرْض,M
عَرْف,M
عرفان,M
عَرْفَان,M
عِرْماس,M
عَرَنْدَس,M
عُروة,M
عَرُوْف,M
عريش,M
عَرِيْف,M
عُرَيْف,M
عَرِيْق,M
عِزّ الدِّين,M
عَزَّام,M
عَزَّامِي,M
عزّان,M
عَزَّت,M
عِزَّتْ,M
عَزْم,M
عزمي,M
عَزُوم,M
عُزَيْر,M
عزيز,M
عُزَيْز,M
عَسْكَر,M
عَشِيْق,M
عَصَّاب,M
عِصام,M
عَصْفُوْر,M
عُصيم,M
عِضَاد,M
عَطَاء,M
عطاء الرحمن,M
عطاء الله,M
عَطَّار,M
عَطَّاف,M
عَطْف,M
عَطْفَت,M
عَطُوْف,M
عَطِيب,M
عُطِيب,M
عَطِيْر,M
عُطَيْف,M
عَظْمَتْ,M
عَظِيْم,M
عفّان,M
عِفَّت,M
عُفَيْر,M
عفيف,M
عَقْرَب,M
عَقْل,M
عَقْلَان,M
عِقْيان,M
عَقِيْب,M
عَقِيْد,M
عَقِيْق,M
عَقِيْل,M
عكرمة,M
عِكْرِمَة,M
عَلاء,M
عَلاء الدِيْن,M
علاقت,M
عَلَّام,M
عَلَّامة,M
علامت,M
عِلان,M
عِلْم,M
عليّ,M
عليان,M
عِلْيَة,M
عَلِيْم,M
عماد,M
عماد الدين,M
عمّار,M
عمارة,M
عِمارة,M
عَمَّان,M
عُمر,M
عمران,M
عُمْرَة,M
عمرو,M
عَمِيْد,M
عُمير,M
عُمَيْرِيّ,M
عِنَب,M
عَنْبَس,M
عَنْتَر,M
عندليب,M
عَنُوش,M
عَهْدَوِيّ,M
عُهْدَويّ,M
عَهْدِيّ,M
عُهَيْد,M
عَوَاثِم,M
عَوَاد,M
عَوّاد,M
عَوَادِل,M
عَوَادِليّ,M
عَوَادِنيّ,M
عَوَادِيّ,M
عَوّاض,M
عَوَاطِف,M
عَوّاك,M
عَوَّام,M
عَوَامِر,M
عَوَامِريّ,M
عَوَامِل,M
عَوَانِي,M
عَوَايد,M
عَوْد,M
عِوَض الله,M
عِوَضِيّ,M
عَوْمَانِي,M
عَوْمَر,M
عَوْمَرِيّ,M
عَوْن,M
عَوْنِيّ,M
عُوَيْض,M
عُوَيْم,M
عويمر,M
عُوَيْن,M
عِيَاديّ,M
عَيَّاش,M
عَيَّاشِي,M
عِيَاضي,M
عَيّان,M
عِيْد,M
عيدان,M
عَيْدَرُوْس,M
عَيْدَرُوْسِي,M
عِيْدِيّ,M
عِيْسَا,M
عِيْسُوْن,M
